drug,inchikey,level,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
estradiol,VOXZDWNPVJITMN-ZBRFXRBCSA-N,D3,0.089944988,0.089574687,-0.089944988,0.045789108,0.089944988,0.089944988,0.089401342,0.089944988,0.089944988,0.089944988,0.088960983,-0.089944988,-0.089944988,0.089944988,-0.089944988,0.089944988,-0.089944988,0.089944988,-0.089944988,0.089944988,0.089631461,-0.089944988,0.089944959,0.089944988,0.089944988,0.089944988,-0.089944988,-0.089944988,0.08994326,-0.089944988,-0.089944988,-0.076388136,0.089944988,-0.089944988,0.089944988,0.089944988,0.089944988,-0.089944988,-0.089944988,0.089944988,-0.089919373,0.089944988,-0.089944988,-0.089944988,0.072344102,0.089944988,0.089944988,-0.089944988,-0.089944988,0.089944988,0.089944988,0.089944988,-0.089944988,-0.089944988,-0.08972986,0.089944988,-0.089772798,0.089944988,-0.089944988,0.074208774,0.089944988,-0.089943729,-0.089944988,-0.089944988,0.089944988,-0.089944988,0.089944921,-0.08260645,-0.089944988,0.089877188,-0.089944988,-0.087338299,-0.085857965,-0.089944988,0.089944988,0.089944988,-0.089944988,0.089944988,-0.089944988,0.089944988,0.089944988,0.089944988,-0.089944988,-0.089944988,-0.089944988,0.089944988,-0.089944988,0.089944988,0.089580864,0.089944988,-0.089944623,0.089382961,-0.089944988,0.089944988,0.089944988,0.089944988,-0.089917339,-0.089944266,0.089944988,0.089944988,-0.089944988,-0.089944988,-0.089944825,-0.089944988,0.089944988,-0.089944988,-0.089944988,0.089944988,0.083836704,0.068272248,0.089944988,0.08766263,0.089944988,-0.089944988,0.021379136,0.087862372,0.089944988,0.089944988,0.051131736,-0.089944988,0.089190073,0.088643678,0.089939967,-0.089944988,0.089944988,0.089944988,0.089944988,-0.089944988
fluorouracil,GHASVSINZRGABV-UHFFFAOYSA-N,D3,0.109605521,-0.118063629,0.110768653,-0.04316844,0.087828793,0.118282661,0.016273361,-0.001511405,0.083181992,-0.029393395,-0.010082851,0.071292497,0.110813819,0.07704702,-0.108025268,-0.115841664,-0.047281303,-0.120409697,-0.076847896,-0.016736276,0.000850372,0.118901536,0.111649804,-0.008776534,-0.111301325,0.118410394,-0.120536275,0.120220527,-0.020667071,-0.036422163,0.118907601,0.020971959,-0.113940179,-0.113969363,-0.113674685,0.109716848,-0.113722213,0.120075583,0.089891031,0.023322107,0.044143006,0.056332741,0.10875427,0.078252204,-0.071577169,0.007508878,0.009557553,0.095866948,0.052023862,0.077886023,-0.094599314,0.069613189,-0.096846811,-0.086615562,-0.040482286,0.095072404,-0.083699964,-0.05842454,-0.118088976,0.107559226,0.003885271,0.000464746,0.070909694,0.111954249,0.014060742,0.115764007,-0.08316008,-0.046448585,-0.089705124,-0.054411709,0.043232117,0.115244344,0.119545139,0.120461375,-0.118755385,0.107416086,0.065050267,0.081666514,0.060739569,-0.106246732,-0.091715999,-0.103178084,0.117789365,0.108571835,0.110485516,0.086112313,-0.086161606,-0.092083007,0.103265285,-0.099857323,0.062056728,0.102204189,-0.097519852,-0.105635636,-0.097897299,0.101104937,0.011149986,-0.070458159,0.106171198,-0.103230231,0.117579728,-0.100527175,-0.118274607,-0.114263736,0.116143934,-0.120625027,-0.098133616,-0.090648063,0.004405621,0.119376414,-0.045823112,-0.117540836,-0.075957201,-0.116377801,-0.004281309,-0.119677246,-0.06998302,-0.051715177,-0.115851969,0.119595766,0.028899876,0.061023183,-0.01612143,-0.090408906,0.093607061,-0.019463409,-0.038105186,0.029345613
gefitinib,XGALLCVXEZPNRQ-UHFFFAOYSA-N,D3,-0.091035649,-0.091035649,-0.091035649,-0.091035649,0.091035649,-0.091035649,0.091035649,-0.091035649,0.091035649,0.090913102,-0.091035649,0.090665676,-0.091035649,-0.083285518,0.091032602,0.091035619,0.091035619,-0.090540342,0.090896688,-0.091035649,-0.091035634,0.091035649,-0.091018841,0.090983294,0.091000333,0.091035582,0.090978354,0.040958151,-0.09026204,0.091035649,-0.090424538,-0.091035649,-0.090850763,-0.091035649,0.08978729,-0.091035649,-0.091034204,-0.091032133,-0.091035649,0.087661237,-0.091035649,-0.090943091,-0.071843386,-0.091035537,-0.091035597,-0.072691262,-0.091035649,0.091035649,-0.084464587,0.091035649,0.091035649,-0.068510145,0.090488069,-0.091033578,-0.091035441,-0.091035649,0.091032349,-0.091034882,0.091035552,0.091035441,-0.080333591,-0.091011375,-0.091035649,-0.083805799,0.091034688,0.091025688,-0.091000654,-0.051508006,-0.082781985,-0.08061856,-0.056038398,-0.091035649,0.091035649,-0.091035552,0.089522272,-0.090973206,0.042714652,0.091035649,-0.090742186,0.090646245,-0.091034614,0.091035649,0.091035649,0.091035649,-0.091035649,-0.091035187,0.045788899,0.091035597,0.091035649,0.091035649,-0.091035262,-0.091035649,0.090894178,0.091035396,0.091035649,-0.091035649,0.091035381,0.090524845,-0.09103398,0.090113379,-0.091035627,0.090596713,0.091035582,0.091035649,0.091031693,0.090899155,-0.091031931,-0.053118143,0.091035634,-0.091035649,-0.091035649,0.090937734,0.089918524,-0.091035552,0.077051938,-0.091035649,0.091035649,0.091013193,0.091035649,0.091035619,-0.084503546,0.091035649,0.091035649,-0.090831801,0.091021448,0.091035359,0.091035649,0.087119371
hexestrol,PBBGSZCBWVPOOL-HDICACEKSA-N,D3,0.084045202,0.108863831,0.072215982,-0.108924314,0.056993365,-0.098248705,0.016255392,-0.096176982,-0.094566405,0.092684105,-0.09607821,0.090378612,-0.109467417,0.102345146,0.109563984,0.084906138,-0.109833136,-0.076281272,-0.108305998,0.026246609,0.040537469,0.107013807,-0.014906889,0.101147078,-0.108030275,0.079622343,0.088108003,0.088303827,0.079805374,0.108380578,-0.072966456,0.109588914,0.09301132,-0.028929597,-0.048665211,0.101562947,0.105895877,-0.009461151,0.091237508,-0.109114729,-0.10836973,-0.095363311,0.107750639,0.068089463,0.104465067,0.084949203,-0.108610295,0.107056074,0.074464753,0.100645185,-0.10757602,-0.101530991,0.097559892,-0.078641571,-0.098071352,-0.041022219,0.095534563,-0.09582065,-0.106036812,-0.029508593,-0.065541558,-0.106627464,0.080842033,-0.093612604,0.09583009,-0.108751684,0.016635753,-0.103516072,0.101112887,-0.109642275,-0.077886887,0.101142414,-0.073740765,0.023357861,-0.097371005,0.082643583,0.065285817,-0.082842194,-0.080746338,-0.10969916,-0.084931694,0.103808261,-0.043129347,0.109469965,-0.103798583,0.052663174,0.038464271,-0.085877761,0.107885338,0.035465248,-0.053352084,0.083341293,-0.105943546,0.084218718,-0.04789789,-0.093107007,-0.021538513,-0.10610012,-0.109447896,-0.005002512,0.036791541,0.09420158,-0.105721317,-0.109268658,0.108395115,0.108800225,-0.073550969,-0.109589018,0.107644461,-0.109205849,0.060856599,0.106548898,-0.091291547,-0.048668683,0.10738305,-0.097536452,0.10658516,-0.073735207,0.022783399,0.045947045,0.093051873,-0.079559565,0.093002297,-0.092160381,0.083175175,-0.109790377,0.075148351,0.10345412
ibuprofen,HEFNNWSXXWATRW-UHFFFAOYSA-N,D3,-0.091866307,0.091866307,-0.039231919,0.091826178,0.091866054,0.09186279,-0.091865592,-0.056033842,-0.091866307,-0.091866307,0.091866307,0.091866307,0.09182135,0.091866307,0.091863938,0.091866307,-0.028098203,0.091866307,0.091866307,-0.091490328,-0.091866307,-0.014433013,-0.091866307,0.088218659,-0.056230482,-0.091866307,0.091866307,0.091686182,-0.083463356,0.091866307,-0.091866307,0.091865234,0.089830175,0.091866307,0.091506958,-0.091866307,-0.091866277,-0.091866277,0.091866307,-0.091432303,0.091866143,0.09147574,-0.091830291,0.091856115,-0.091865927,-0.091624506,-0.091866307,-0.091866307,-0.091866307,0.091734663,-0.091866218,-0.091866307,-0.09185417,0.07323613,0.091866307,-0.091866307,0.089530282,0.091866307,0.091866307,-0.091440365,0.090673968,-0.091866307,-0.091866307,-0.091866255,-0.091866307,-0.091866136,0.091866307,-0.088886619,-0.091866307,0.091866307,-0.091693379,-0.091866307,0.08877144,-0.091866307,0.091866255,-0.091866307,-0.085486367,-0.091866307,-0.091677859,-0.091866307,0.091866307,-0.090932183,-0.091866091,-0.091866307,-0.053716287,-0.050006151,-0.091866307,-0.091866307,-0.091866307,0.071329735,0.091781355,0.091866307,-0.089562364,-0.090720192,-0.055123594,-0.091866307,-0.091864534,0.091817826,-0.091866307,-0.091866307,-0.091866307,-0.030708112,-0.091865845,0.091854639,0.090958759,0.091866307,-0.09179379,-0.091866307,0.091854289,-0.091866128,0.09114626,0.089142956,-0.091795906,0.091866307,-0.091866307,0.01364143,-0.091832586,0.091865666,0.091866173,-0.091866307,0.091264158,0.091866307,0.091865413,0.091866307,0.091199279,-0.091866307,-0.091866307,0.091852628
loxapine,XJGVXQDUIWGIRW-UHFFFAOYSA-N,D3,-0.092733286,0.092836045,-0.087378353,0.092836075,-0.008375094,-0.092833623,0.013918754,-0.058905367,0.092836075,0.092836075,-0.09283606,0.064425915,0.019130349,-0.092833996,0.092836075,0.092836045,0.092836075,0.083356693,0.092832923,0.092817672,0.092836075,-0.083089434,-0.091991305,-0.091275312,-0.00646903,0.092829049,-0.092811368,-0.092836075,-0.09283489,-0.092836075,-0.092833228,-0.092835844,0.075460903,-0.092836075,-0.09283416,-0.092836022,0.042756438,-0.092828184,-0.092835985,-0.092836075,-0.092836075,0.092835985,-0.092835784,-0.092755787,-0.092835873,-0.092826299,0.092836,0.077474765,-0.092835948,-0.092832163,0.092836075,0.092673592,-0.092836075,-0.092830576,-0.092609994,0.092831947,-0.034689568,0.079845488,0.092836075,-0.092756465,-0.092782617,0.09282703,0.082352154,0.092836075,-0.092830643,0.09283597,-0.092828944,0.092836075,0.058671843,-0.092822999,0.092836075,-0.092814676,-0.092836075,0.092836075,-0.087664895,0.092836075,0.092835449,-0.092770204,-0.092836022,0.092836075,0.092835881,-0.059550412,0.092815332,0.092788354,0.092807591,0.092797205,0.092836075,0.092665561,-0.092836075,-0.072038963,-0.092836037,-0.092836075,0.09283381,-0.09283603,0.078252286,0.092836075,-0.092836,0.092815906,0.03591777,0.092836075,0.087341979,0.092836075,0.092836075,0.092835695,-0.092836075,-0.092229277,0.092836075,0.090337694,-0.092836045,0.092241175,-0.092835993,-0.092836015,0.092836075,0.092830732,-0.09141504,0.070802681,0.089801595,-0.092835978,0.092836075,-0.092835553,-0.092836075,-0.091009088,-0.092836075,-0.092836075,-0.092781961,0.092779845,0.092836075,0.092836075
metformin,XZWYZXLIPXDOLR-UHFFFAOYSA-N,D3,-0.109586574,-0.106902808,0.058177557,-0.050476026,-0.056849491,-0.032007959,0.067483574,0.107030571,0.109794497,-0.04548661,-0.068816118,0.108558096,0.097257592,-0.102664292,0.108336069,-0.107883275,-0.102113299,0.098211303,0.086457767,-0.064070955,0.079005852,0.11071796,-0.1107651,0.110563226,0.066333175,-0.093213707,-0.097737506,0.092328914,-0.096503004,0.087817512,0.110670812,0.093879156,-0.094216309,-0.037837125,-0.110072419,-0.005067215,-0.04704944,0.109705396,-0.105877466,-0.110737622,-0.110415697,-0.110672772,0.095599771,0.106830679,-0.044740502,-0.038416967,-0.03767154,-0.000713335,0.110194281,-0.093868069,-0.001655269,0.105343901,0.055507898,-0.016348461,0.032278787,-0.110278308,-0.103517555,-0.090075351,-0.106225245,0.108427241,-0.092300333,-0.100040272,-0.036584835,-0.095146433,0.042115312,0.110679455,-0.093940668,-0.06221943,0.11000099,-0.109925903,-0.095381789,-0.065372579,-0.097159386,0.109481417,0.009603211,0.110132225,-0.110528931,0.003447135,0.085908718,-0.107607961,-0.079823211,0.01174487,0.105573103,0.110695042,0.106337026,-0.080158859,-0.072357371,0.089088738,0.109984294,-0.110501714,-0.110823452,-0.110793486,-0.110386141,-0.060673244,-0.06478966,0.074297808,0.109029613,0.110502124,-0.062732525,-0.097635694,0.103323087,0.08401382,0.110093057,0.07066796,-0.071146019,0.07919053,-0.100646853,-0.109376855,0.079800971,0.019789262,0.082045428,-0.011695711,-0.056462929,-0.060285095,-0.063083924,-0.110746481,0.095420979,-0.104331136,-0.109714083,0.107165717,-0.009468037,-0.099114798,0.08039055,0.105780728,-0.102993838,-0.04875958,0.108908921,-0.012620037
methotrexate,FBOZXECLQNJBKD-ZDUSSCGKSA-N,D3,-0.094106816,0.094107434,0.094107434,0.09393473,-0.094107389,-0.094106965,0.094107397,0.094107397,0.094098791,0.094104469,-0.067247838,0.005628226,0.094072178,-0.094105996,0.094107434,-0.094107434,0.085631683,0.092254259,0.094107352,-0.094048411,0.014631383,-0.094107404,0.093959756,-0.094107389,0.094107307,0.094021872,-0.080917053,0.094067112,-0.094107434,-0.05343692,0.094107434,-0.094107434,0.094107434,0.093449138,0.053487021,-0.094107434,-0.09410698,-0.094107434,-0.094107434,-0.004300262,-0.094107434,-0.094107434,0.093831286,-0.094009966,0.094105937,-0.038679484,0.094107434,-0.094107352,0.094107434,-0.094102509,-0.094107434,0.00860719,-0.047113314,-0.094107434,0.093608923,0.094107434,0.094107434,-0.094107307,-0.094107434,-0.093999252,-0.094107211,0.083994426,0.094098799,0.094107434,0.093986034,-0.094107434,0.09013921,-0.094107434,0.093729705,-0.093901306,-0.094104826,0.094107434,0.094107412,0.093891822,0.076057434,0.094107434,0.094107434,-0.093922555,-0.094097733,-0.082978711,0.031031745,-0.093647934,0.093962066,-0.094107389,0.094069406,0.094107434,-0.094107345,0.094107375,-0.094107434,-0.090488113,0.063656867,0.094088063,0.092687823,0.073048413,-0.094107129,0.094103284,0.082113199,0.094107434,0.004601104,-0.093892485,-0.094107397,0.092206702,-0.09410654,0.087774806,0.094107434,0.094009124,-0.094096683,0.094107397,0.028277176,0.094107434,0.094106168,-0.094105899,-0.093145594,-0.038270302,-0.091773964,0.094088987,0.09408734,-0.0941073,0.093675382,0.094107434,-0.094105586,-0.094107434,-0.028896198,-0.094106361,-0.094107434,0.094107203,-0.083779037,-0.094092481
nicotine,SNICXCGAKADSCV-JTQLQIEISA-N,D3,0.094878092,-0.095186099,0.077431507,-0.095188037,-0.013026922,0.093570888,0.09501119,0.081952825,0.095187955,0.087100834,-0.095187552,0.09518785,0.094816886,-0.091781989,0.095173232,-0.092177071,0.095166139,-0.094904192,-0.095186755,0.091844581,0.038057722,0.095188037,-0.09518005,-0.025627771,0.09502852,0.095187999,-0.095187813,0.070970714,-0.095185645,0.086909257,0.095187336,-0.095188037,0.095116533,-0.095188037,0.094422124,-0.095187984,0.095187455,-0.095187962,0.0951818,-0.095111765,-0.095188037,0.071793079,0.095188037,-0.066550858,-0.095187932,0.093024842,-0.095188007,0.095188037,0.092971154,0.095187575,-0.079783753,0.095182814,0.095148891,-0.090883531,-0.095187977,-0.089905426,0.000463147,-0.095187716,-0.020492101,0.095183946,-0.093253896,0.095188037,0.095187955,-0.053739283,-0.094156884,0.093546294,0.091764435,0.083913416,0.095188037,-0.095188037,0.095187835,-0.062377289,-0.091993503,0.024981285,-0.09462411,0.095179141,0.095188037,0.095051922,0.095187992,-0.095124952,-0.054423593,-0.020164177,0.095187634,0.095188037,-0.076378837,0.095028803,-0.095023856,-0.087533511,0.095077217,-0.082798265,-0.094357058,-0.095188037,0.036177758,-0.095098227,0.070698068,-0.084459879,-0.092905015,0.095161363,-0.095187619,0.095186755,0.095054939,0.095172621,-0.093293212,0.00521237,-0.074706204,-0.095187597,0.095187902,-0.095187686,0.095188037,0.095188037,-0.094832614,0.093235828,0.094740905,0.090928502,-0.095188037,-0.095187284,-0.094212927,-0.095117919,0.093474954,0.095184244,-0.095110685,-0.091018915,-0.095156401,-0.061133176,-0.095138595,-0.040669423,0.095174342,0.095188037
omeprazole,KWORUUGOSLYAGD-UHFFFAOYSA-N,D3,-0.088257015,0.09461496,0.066898867,0.094618395,-0.094601728,0.09447439,0.030961074,0.081467278,0.033056475,-0.0895916,0.094607659,0.094618589,0.094618231,0.092627659,0.094526567,0.094530046,0.091403119,0.094618529,0.094618566,0.07770969,-0.03221539,0.057004984,-0.094618589,0.045168266,0.094479084,-0.094618589,0.094404452,-0.093035109,-0.087140672,-0.086400338,-0.094233856,-0.094618589,0.094618589,0.069717489,-0.094613053,-0.094618589,0.016444851,-0.094597608,0.093221627,-0.094617732,0.092361517,-0.06738282,0.093347304,-0.093157366,-0.094618589,0.092587017,0.09459535,-0.093684942,-0.094618589,0.094615012,0.094520137,-0.094539374,-0.094616018,0.094618484,0.094617359,-0.094559759,0.092832558,0.094501562,0.065419681,-0.094618589,-0.075960271,-0.094589844,0.094604835,0.094617464,-0.02610025,0.032859068,0.094596952,0.083304279,-0.094326392,0.094617069,0.066134669,-0.094618589,0.094618239,-0.075981714,-0.011042329,-0.088443473,0.094618276,-0.094604656,0.093858674,0.094551399,0.094618589,-0.094617419,-0.094618589,-0.094054595,0.063927829,0.093956351,0.09040226,-0.094616048,-0.093950316,0.094487019,0.093955077,0.092099197,0.092938706,-0.094597094,-0.079870209,-0.093814075,-0.094610408,-0.091495901,-0.094520271,-0.094617605,0.055373762,-0.093693487,-0.08670599,0.092991754,-0.090027787,0.094608121,0.093808994,-0.094618544,0.034666486,0.09461651,-0.094579265,0.078019969,-0.094404966,0.094618589,-0.094618589,0.094179586,-0.094615035,-0.09363056,0.094617724,-0.094117351,-0.094581775,-0.0945976,-0.094618395,0.094616935,-0.094547547,-0.094616912,-0.094615243,0.094617017
promethazine,PWWVAXIEGOYWEE-UHFFFAOYSA-N,D3,-0.091738559,0.091918163,-0.091918163,0.091911815,0.091897547,-0.091918163,0.091833964,-0.091298044,0.091918163,0.091918163,-0.091726989,0.035565328,-0.090912715,-0.090955101,0.091918163,0.091918133,0.091918163,-0.091875449,0.091917932,0.0917603,0.091918029,0.071222015,0.062815137,0.016019952,0.091898404,0.091918163,-0.091918126,-0.091918163,-0.091918163,0.07150691,-0.09173476,-0.091918163,0.091918163,-0.091918163,0.08975929,-0.091918163,-0.00929481,-0.091918163,-0.091918133,-0.091918163,-0.091918163,0.091918163,-0.091912836,-0.091918163,-0.091918163,0.091240399,0.091918163,0.084356308,-0.091918163,-0.091917604,0.091918163,0.091911227,-0.091918163,-0.091918163,0.017724613,0.091918163,0.091897413,-0.091918163,0.091918163,-0.001432744,-0.091917776,0.091918163,-0.089318007,0.091918163,-0.091918163,0.09191785,-0.089535512,0.060235437,0.090504274,-0.091917731,0.091918163,-0.091915958,-0.086325243,0.091718167,0.056847658,0.091918163,0.091918163,-0.091918163,-0.091918163,0.091918163,0.081178352,-0.091784708,0.088921055,0.091918163,-0.089829005,0.091918133,0.091918163,0.091918088,-0.091918163,0.089613624,-0.091915861,-0.091918163,0.091918163,-0.091907799,0.091918163,0.091918163,-0.066446364,-0.091910332,-0.078630067,0.091918163,-0.091917969,0.091918111,0.091918163,0.091917783,-0.09143427,-0.090587236,0.091918163,0.091813706,-0.09190958,0.091390401,-0.091899805,-0.091918163,0.091902502,0.091918029,-0.091918163,0.091863193,0.060736615,-0.091918163,0.091918163,-0.091911845,-0.091918163,-0.089443967,-0.091918163,-0.091918163,-0.091912493,0.091917932,0.091918163,0.091918163
quercetin,REFJWTPEDVJJIY-UHFFFAOYSA-N,D3,-0.094186492,0.094164051,-0.0336161,-0.093883045,0.094073653,0.09418685,-0.094186656,0.094174407,0.092137814,-0.000854719,-0.082545385,-0.09418685,-0.094183855,0.09418685,-0.094070442,0.094186813,-0.093710907,0.094180189,-0.066821538,0.093939006,-0.09407521,-0.092935711,-0.093903378,0.094183601,0.09194503,-0.021318004,0.03112755,-0.094171576,0.091116801,0.088355482,-0.094128512,0.094179913,-0.094164819,-0.094183743,0.088669136,0.058939211,0.094184667,-0.094183467,-0.094179586,-0.077670857,-0.094153531,0.094184339,-0.092085369,-0.094082817,-0.081112407,0.094142862,-0.094186813,-0.094071016,-0.094133124,-0.082516111,0.086240984,0.013242773,-0.093829691,-0.09418676,-0.093373477,-0.09418685,-0.031210568,0.094185948,0.09418495,0.09250737,0.09418685,-0.093860298,-0.093786374,0.090428352,-0.094175331,-0.094184421,0.09418685,0.09418685,-0.094180509,0.09418685,0.034897473,-0.09418685,-0.094091579,-0.091124617,0.09418685,-0.094185375,-0.094178319,-0.094184585,-0.09418685,-0.089330137,0.09418685,0.094184816,-0.094064847,0.093534045,0.088410154,-0.091974042,-0.092156515,0.094185203,-0.05677164,0.094147645,-0.094186723,-0.094186813,0.090444252,0.024821904,-0.093506426,-0.014781757,-0.094093032,0.094087631,-0.093178406,0.089442119,-0.09347073,0.076464884,0.094043933,0.094186202,-0.094141521,-0.094179086,-0.09418685,0.093905926,0.093136504,-0.094163954,-0.093238063,-0.09418685,0.09418685,-0.091712609,-0.084602386,0.094161876,-0.094159357,0.093493208,-0.045209363,-0.09418685,0.094014861,0.063626908,0.086755447,-0.093710989,0.094128177,0.066217035,0.091592051,-0.094106033
tamoxifene,NKANXQFJJICGDU-QPLCGJKRSA-N,D3,-0.089659519,0.089031011,-0.089659519,-0.089659519,0.089659519,-0.089659519,0.089653425,-0.0896594,0.089659519,0.089659519,-0.089659519,-0.089659519,-0.089659519,0.089659519,0.089659519,0.089658998,0.089659519,-0.089659519,0.089659519,-0.089659519,0.089241453,-0.089659519,0.08965379,0.089659519,0.089659438,0.089659519,-0.089659519,-0.089659065,-0.089659519,0.089659519,-0.089659519,-0.087076239,0.089659519,-0.089659519,0.089659519,-0.089659519,-0.089659519,-0.089659519,-0.089659519,0.089659519,-0.089659519,0.089659519,-0.089659519,-0.089659519,-0.089659177,0.089437693,0.089659519,0.089643575,-0.089659519,-0.089633994,0.089659519,0.089653566,-0.089659519,-0.089659519,-0.089659519,0.089659519,-0.009974968,-0.089659519,0.089659519,0.089659519,0.067171164,0.089659519,-0.089659519,0.082334504,-0.089659519,-0.089390889,-0.051469132,-0.089093015,-0.089659356,-0.089659519,0.089659519,-0.089659519,0.088734224,-0.0896556,0.089658767,0.089659519,0.089659519,-0.082140036,-0.089659519,0.089659519,-0.08965949,0.089659475,0.089659519,0.089659519,-0.089659519,0.089659519,0.089646734,0.089659519,0.027153336,0.089659519,-0.08265698,-0.089659519,0.089659519,0.089632533,0.089659519,0.089659519,0.089659519,-0.089659519,0.089659519,0.089659519,-0.089659519,0.089659519,0.089659519,0.089659519,0.089656033,0.089633614,0.089659519,0.089659519,-0.089659519,0.089600533,-0.089659519,-0.089659519,0.089659519,0.089659519,0.08955428,0.089645766,0.089659519,-0.089659519,0.089659519,-0.089659519,-0.089659519,0.089659519,0.089657098,-0.089659519,0.089659519,0.089659519,0.089659519,0.089659519
